,Title,Published_date,Views,Likes,Comments,Month,ID
102,Baboons Steal & Groom 2 Leopard Cubs,2020-12-01T08:03:15Z,2863411,14265,1422,Dec,kq3Ax1gv0O4
103,Hyena Cornered by Wild Dogs Calls for Backup!,2020-11-21T08:55:33Z,11356076,49238,4403,Nov,ir0QFPTcVjs
104,Serval Kitten vs Lion,2020-11-17T08:03:45Z,3043987,23813,7691,Nov,KMFO2n6H6XU
105,It's Baby Season on Safari,2020-11-14T18:44:58Z,144705,1749,102,Nov,NQHEF8pNxUo
106,Leopard Strikes Buck From Tree,2020-11-10T08:13:33Z,486458,3510,244,Nov,LWrKkeSFd08
107,Aardvark (Anteater) Tries to Outrun Hyena in an Epic Chase!,2020-11-03T08:54:00Z,3725791,19618,1637,Nov,ST-b-ygAqxA
108,Bird Gets Stuck in Spider's Web,2020-10-31T10:52:50Z,963230,6022,506,Oct,ZKDLGezbpyw
109,Buffalo Smashes Car to Try Chase Lions Away,2020-10-27T08:09:34Z,9196011,37266,2314,Oct,2GCabF55mkU
110,3 Lions Corner Buffalo With Broken Leg,2020-10-20T09:01:24Z,1913273,10782,1783,Oct,Uy3o5RyU-gs
111,Mommy Elephant Teaches Baby Not to Charge Car,2020-10-17T16:16:13Z,1452884,25168,1524,Oct,ZnMA_7g2ntE
112,Buck Cries for Help from Cheetah,2020-10-13T08:31:15Z,7023951,27873,9188,Oct,kyAw95GHxUc
113,Leopard vs Wild Dogs vs Hyenas vs Impala,2020-10-06T09:00:16Z,8686629,41389,2589,Oct,p49Vtl5KQJE
114,Wild Dogs & Hyenas Make Friends After Fighting,2020-09-26T09:06:11Z,1230728,7755,759,Sep,QmTgWwyNizM
115,Here's What Happens When An Elephant Dies,2020-09-22T09:27:36Z,470379,3307,329,Sep,CnJ9rpaaWCo
116,Eagle Rips Lizard's Eyes Apart As it Tries to Escape,2020-09-15T09:14:46Z,513358,3830,392,Sep,sA9yl1CR1Ho
117,Leopard Walks Amongst People in Restaurant,2020-09-06T08:02:13Z,871629,4420,695,Sep,4zB7IIc21q0
118,Hyena Gives Leopard the Fright of its Life!,2020-09-01T07:33:45Z,8097880,46895,3425,Sep,fve2LxIdiKc
119,1 Lioness Steals Impala from 5 Cheetahs,2020-08-25T08:44:03Z,410901,3075,578,Aug,L_CB0su2AvY
120,Sleeping Lions Suddenly Lead Us to Other Lions!,2020-08-20T15:56:14Z,98733,776,58,Aug,i-qBIu7xD2U
121,Spotted Hyenas at Den - Live Stream,2020-08-20T14:31:21Z,45604,435,13,Aug,LKhIt7-rWh8
122,Crocodile Tries Fighting Off 2 Monitor Lizards to Protect Eggs,2020-08-18T08:24:33Z,287415,2301,172,Aug,nWCbOkUblgo
123,Male leopard Surprises and Steals Meal from Female,2020-08-17T15:56:30Z,123373,1028,21,Aug,lyVKQ4TeH2o
124,Pride of 20+ lions on the hunt!,2020-08-11T15:58:13Z,77568,708,57,Aug,BBDx_6e7d3c
125,Half Eaten Impala Tries Escaping Cheetah,2020-08-07T08:43:56Z,1064657,11306,2230,Aug,ZCobPpLgAws
126,Eagle & 2 Jackals Hunt the Same Buck,2020-08-04T08:06:44Z,3597303,10359,395,Aug,LnjTbyzo4_M
127,Wildlife Crash Course,2020-08-02T16:17:36Z,54481,435,7,Aug,rBJwU_r4HOU
128,Pride of 20+ LIONS - LIVE,2020-07-30T08:11:05Z,68400,711,29,Jul,DFSL6z0Pp50
129,Wild Dog Plays Dead To Escape Lions,2020-07-28T08:02:51Z,1574913,9755,709,Jul,f5IqXbUONc0
130,Lion Fight and Cheetahs at Full Speed!,2020-07-26T07:39:50Z,890948,2584,179,Jul,3IDQ2Gnl47c
131,Male Lions Attacking Another Lion Get Interrupted by Elephants & Hippos,2020-07-21T08:09:30Z,2109542,9074,1320,Jul,-olqqcTBbAI
132,Leopard in Tree & Hyenas Underneath - LIVE,2020-07-19T15:22:22Z,43377,421,22,Jul,ytL6t8qLi2U
133,Leopard in Tree & Videography Lesson,2020-07-19T08:09:40Z,30232,396,15,Jul,FlvyCwvqFK0
134,Impala Walks Right into 3 Cheetahs,2020-07-14T08:30:15Z,491306,3374,698,Jul,cqZdlxWFLv4
135,Cheetah Walks Right into a Leopard,2020-07-08T06:13:04Z,3560749,23733,3089,Jul,dg0_HAm-w3g
136,Family of Warthogs Steal and Eat Cheetah's Meal,2020-06-23T08:08:23Z,417133,1873,202,Jun,62Rmxt7B8cw
137,Lion Pulls Out Baby Giraffe From Mother,2020-06-16T08:07:20Z,450059,2475,382,Jun,Kwv52qi1VMk
138,Kruger Bird Course - LIVE,2020-06-14T15:18:58Z,79834,442,15,Jun,LBEB-kMzmRI
139,Cheetah and cubs - LIVE,2020-06-14T10:31:21Z,32152,519,36,Jun,6hbk8bLCVeg
140,Panthera.org Predator Research Q&A,2020-06-12T19:20:00Z,31867,340,11,Jun,-wND4X1CDjU
141,Lion Cubs Discover the See-Saw,2020-06-11T07:28:12Z,118636,1059,68,Jun,qmi1sRBd-0s
142,Baby Buck Swept Away in River as Mother Barely Notices,2020-06-09T08:17:08Z,147600,1125,196,Jun,fDt83BiqOLA
143,Pride of Lions,2020-06-07T15:53:15Z,43846,514,17,Jun,cRvwbu_4lDM
144,Lizard Fights Snake to Try Escape,2020-06-02T09:04:30Z,440834,1601,228,Jun,x-ufR3otmwA
145,Lion Roadblock and Baby Jackals Playing,2020-05-31T06:53:02Z,165864,985,41,May,a-lFSVpMFXk
146,"Battle between Wild Dogs, Hyenas, Hippos & 2 Impalas",2020-05-26T09:14:58Z,7632575,27845,1438,May,MJdN8RGeal8
147,Pride of 20+ LIONS,2020-05-23T16:37:33Z,61913,696,26,May,6StYq1Kwpv8
148,Male Lion - LIVE!,2020-05-21T16:19:14Z,112755,802,51,May,1IwYbniCVZY
149,Hyena Steals Impala from Python,2020-05-19T08:28:56Z,1182615,5668,377,May,57BXvM2oWSo
150,Leopard with Impala - LIVE from MalaMala!,2020-05-14T16:19:06Z,39763,475,16,May,1TjqcGmEs2Y
151,Pack of Wild Dogs - LIVE!,2020-05-13T16:12:01Z,33855,372,14,May,09v4FNsUEHU
152,Brave Bird Chases Elephants from Nest,2020-05-12T08:40:54Z,349059,2115,167,May,VG_WYSaSC3I
153,Lion Roaring - LIVE!,2020-05-11T10:39:19Z,40520,556,31,May,XJpmnn8Rn_M
154,22 Lions on Mala Mala - LIVE!,2020-05-08T08:45:46Z,53460,523,36,May,OP7SMP_eBe4
155,Lion Steals from Vultures that Stole from Cheetah,2020-05-05T08:43:32Z,1233856,7448,659,May,37B11Nr8e4g
156,Pride of LIONS Eating a Buffalo - Live from MalaMala,2020-05-02T08:25:53Z,63314,841,51,May,A15api0ZmLo
157,Cornered Crocodile is Forced to Attack 5 Lions,2020-04-28T08:21:46Z,2902525,21103,3117,Apr,HFL_6VoKqZo
158,Leopard Feeding on Waterbuck & Impala!,2020-04-24T16:32:22Z,76940,632,26,Apr,H353Zy1u8lo
159,Leopard Feeding on Waterbuck & Impala!,2020-04-24T10:59:23Z,50778,521,15,Apr,qWb8T_yd8rg
160,Pride of 20+ LIONS,2020-04-21T16:39:07Z,55115,749,48,Apr,L6zgw4LXIsg
161,Leopard Teaches Cubs How to Cross the Road,2020-04-21T08:13:37Z,4180348,35460,1482,Apr,KkWM3xuVFtc
162,20 LIONS - LIVE!,2020-04-19T16:52:49Z,50621,820,39,Apr,7ove5rQRHMw
163,Pack of Wild Dogs - LIVE!,2020-04-18T16:14:21Z,33645,405,21,Apr,8iMIjHyrEyI
164,Best Wildlife Sightings This Week,2020-04-17T08:11:28Z,80103,1095,103,Apr,7JST_uO0pIc
165,Hyena Walks Right Into 3 Male Lions,2020-04-15T09:00:20Z,6721222,27620,1597,Apr,LQTnd_2L-dI
166,LIONS - LIVE!,2020-04-14T16:39:53Z,53684,587,30,Apr,FZt-do7OYh4
167,Pride of 20 Lions - LIVE!,2020-04-10T16:48:15Z,62673,783,64,Apr,s0eDe0bxNgY
168,17 Wild Dogs - LIVE!,2020-04-07T16:45:45Z,42443,500,24,Apr,3rIWHevMLRw
169,Buck Tries to Out-Swim Crocodiles and Hippos,2020-04-07T07:57:44Z,1292161,7118,995,Apr,WjEmeqrka88
170,22 Lions on Mala Mala - LIVE!,2020-04-06T16:51:20Z,77012,936,86,Apr,a2Z4y-n1CdQ
171,Mala Mala Realtime Leopard Sighting!,2020-04-05T16:57:25Z,34609,518,23,Apr,HuSvGoDdwLU
172,Mala Mala Realtime Lion Sighting!,2020-04-05T14:30:47Z,17343,408,6,Apr,qShXuWgdFGI
173,Elephants Protect Babies From Wild Dogs,2020-03-29T13:03:12Z,1870359,12800,883,Mar,G1LeQy2BTkk
174,Lion Tries Entering Restaurant Full of Tourists!,2020-03-23T09:50:01Z,155509,962,160,Mar,MuQ1-ByHYtg
175,Hyena Tries Drowning Rival,2020-03-11T08:08:21Z,15361152,43390,3666,Mar,4gKUSvmxRs4
176,Squirrel Battles Cobra to Protect Her Babies,2020-03-03T07:57:22Z,4146050,15008,546,Mar,nVJGKKLWPcw
177,Leopard Eats Food Right Out a Crocodile's Mouth,2020-02-25T08:07:02Z,2743228,18815,1716,Feb,an1p6brjFxg
178,How Not to Wake Up a Female Leopard!,2020-02-18T07:46:21Z,770673,4304,358,Feb,60CqKdXbniE
179,Leopard Walks Right into a Lion,2020-02-11T07:48:17Z,19232832,99697,7637,Feb,blKmwnc8KdY
180,Baboon Adopts and Grooms Lion Cub | UNBELIEVABLE!,2020-02-02T06:41:33Z,2994186,16544,1566,Feb,b5KMBX2cKGk
181,"Males Fight Over Leopardess, She Breaks It Up!",2020-01-28T07:37:59Z,1258024,5591,266,Jan,sX1MXKrWRso
182,Best Hippo Sightings of All Time,2020-01-23T08:00:11Z,145052,938,102,Jan,oBQiI-lmWjs
183,These Lionesses Have a Special Relationship,2020-01-21T08:13:23Z,176920,1284,277,Jan,fWqlVyQv_iQ
184,Giraffe Kicks Lions To Defend Itself,2020-01-14T07:53:10Z,870454,4353,625,Jan,qCG9y7Sh404
185,Best Wildlife Sightings of 2019,2020-01-04T10:04:47Z,2713737,16049,733,Jan,oE7NGuUPVjo
