,Title,Published_date,Views,Likes,Comments,Month,ID
34,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #1 | 30 Minutes of Funny Puppy Videos 2022,2022-01-04T14:27:40Z,96801,590,61,Jan,epvyWChv1vE
35,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #26 | 30 Minutes of Funny Puppy Videos 2021,2021-12-30T15:05:27Z,407848,1136,37,Dec,kUA-eP80LFo
36,Funniest & Cutest Golden Retriever Puppies - 30 Minutes of Funny Puppy Videos 2021 #13,2021-12-25T13:17:39Z,262714,1118,69,Dec,5G0zvL_VnGM
37,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #25 | 30 Minutes of Funny Puppy Videos 2021,2021-12-20T00:51:58Z,785057,2012,58,Dec,aGuBZgGG9J0
38,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #24 | 30 Minutes of Funny Puppy Videos 2021,2021-12-13T02:43:11Z,2606253,8888,285,Dec,bcfX2jNEA5o
39,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #23 | 30 Minutes of Funny Puppy Videos 2021,2021-12-07T17:37:37Z,975879,3107,58,Dec,n1RIKS2xBx0
40,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #22 | 30 Minutes of Funny Puppy Videos 2021,2021-12-02T17:32:52Z,954091,3912,101,Dec,2YwjFLo-rqA
41,Funniest & Cutest Golden Retriever Puppies - 30 Minutes of Funny Puppy Videos 2021 #12,2021-11-27T16:44:17Z,747753,3978,134,Nov,I_n0ywc3rd4
42,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #21 | 30 Minutes of Funny Puppy Videos 2021,2021-11-22T17:29:56Z,1684830,4900,93,Nov,qS13Vm_Y1Jc
43,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #20 | 30 Minutes of Funny Puppy Videos 2021,2021-11-17T19:45:08Z,3342497,15093,226,Nov,jP8iCuXeM3g
44,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #19 | 30 Minutes of Funny Puppy Videos 2021,2021-11-12T15:38:24Z,255217,844,29,Nov,BJjrf-ZuI7w
45,Funniest & Cutest Golden Retriever Puppies - 30 Minutes of Funny Puppy Videos 2021 #11,2021-11-07T17:03:14Z,973526,4257,138,Nov,wtb1e6MYEek
46,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #18 | 30 Minutes of Funny Puppy Videos 2021,2021-11-02T15:28:00Z,611877,1329,34,Nov,zZbef51qIdM
47,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #17 | 30 Minutes of Funny Puppy Videos 2021,2021-10-28T11:51:37Z,1702464,4439,64,Oct,ta3W-aoFQpk
48,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #16 | 30 Minutes of Funny Puppy Videos 2021,2021-10-22T17:56:35Z,7025717,31812,395,Oct,tY1Rg-ykLuU
49,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #15 | 30 Minutes of Funny Puppy Videos 2021,2021-10-16T19:27:55Z,661421,2398,54,Oct,fPCFZlIay74
50,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #14 | 30 Minutes of Funny Puppy Videos 2021,2021-10-11T18:39:37Z,702751,1678,40,Oct,MNyjhUhRv14
51,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #13 | 30 Minutes of Funny Puppy Videos 2021,2021-10-06T17:21:18Z,1434339,6100,206,Oct,TlQtd9ygxs4
52,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #12 | 30 Minutes of Funny Puppy Videos 2021,2021-10-01T15:13:33Z,291900,905,48,Oct,Q_K4jj4ARho
53,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #11 | 30 Minutes of Funny Puppy Videos 2021,2021-09-26T18:08:43Z,422874,1081,34,Sep,bNvzDg5o4Es
54,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #10 | 30 Minutes of Funny Puppy Videos 2021,2021-09-21T13:59:33Z,380978,1042,46,Sep,ed1QSxAbYzU
55,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #9 | 30 Minutes of Funny Puppy Videos 2021,2021-09-16T14:25:34Z,499271,1584,24,Sep,PD0l_6tVSlQ
56,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #8 | 30 Minutes of Funny Puppy Videos 2021,2021-09-11T13:11:13Z,2653893,6234,94,Sep,a5-oGAar3P4
57,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #7 | 30 Minutes of Funny Puppy Videos 2021,2021-08-30T15:39:37Z,584625,1190,52,Aug,KouyCspbbcA
58,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #6 | 30 Minutes of Funny Puppy Videos 2021,2021-08-20T15:42:07Z,1230306,2494,65,Aug,4zOhtgZ0QtA
59,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #5 | 30 Minutes of Funny Puppy Videos 2021,2021-08-10T13:43:59Z,7588598,20765,267,Aug,bzTCau00tTs
60,Funniest & Cutest Golden Retriever Puppies - 30 Minutes of Funny Puppy Videos 2021 #7,2021-08-05T15:30:20Z,267102,1219,91,Aug,3gLgAovB7cI
61,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #4 | 30 Minutes of Funny Puppy Videos 2021,2021-07-31T13:34:35Z,550987,985,29,Jul,fWVkPOQclB8
62,Baby Dogs 🔴 Cute and Funny Dog Videos Compilation #3 | 30 Minutes of Funny Puppy Videos 2021,2021-07-19T17:57:43Z,1329618,2227,87,Jul,ms5kkV3qEow
