,Title,Published_date,Views,Likes,Comments,Month,ID
50,Exciting title letting you know this weapon is very good,2022-03-26T18:00:00Z,60528,3433,184,Mar,2U2N1HxAGII
51,Heads up - do NOT delete this weapon,2022-03-24T16:00:32Z,62496,4009,220,Mar,o2-Px082eI8
52,Fortnite... but they removed building!?,2022-03-23T16:00:03Z,73520,4690,215,Mar,5f4hClW7SOY
53,The Dream Team but loser dismantles a God Roll,2022-03-22T16:00:01Z,112592,8084,628,Mar,-_ful8t-3iw
54,Destiny 2 but I have to play it like a Medieval Game,2022-03-21T16:00:28Z,53312,3592,251,Mar,_9Ez3gte54w
55,What does Bungie have to say about this??,2022-03-19T16:00:33Z,78573,4206,172,Mar,u-d8bslReQI
56,I Found A GLITCHED God Roll Cantata!?,2022-03-18T16:00:08Z,78297,4305,267,Mar,JNf2o3MiE_w
57,The Craziest Scout Rifle,2022-03-17T16:00:22Z,65895,3894,313,Mar,KXUqFfNKVgA
58,Why the *New* Summoner (Adept) Is Worth It,2022-03-16T16:00:30Z,66250,4271,249,Mar,eFoWC_n77Ck
59,Delete Gambit,2022-03-15T16:00:18Z,77711,4521,334,Mar,gdvs5XjknBk
60,The Best Feeling in Destiny 2,2022-03-12T17:00:25Z,107590,6491,201,Mar,kLW-8m2hs5M
61,Bungie Broke Destiny 2 thanks to THIS,2022-03-11T17:00:18Z,102742,4423,153,Mar,T0RUfFc_7vk
62,Lubrae's Ruin is a Non-Exotic Exotic,2022-03-10T17:00:32Z,204670,7175,309,Mar,Z00Cf9fup3A
63,This New Raid Pulse Rifle Is RIDICULOUS,2022-03-09T17:00:14Z,83837,4900,197,Mar,MM4HYZd7ZpU
64,"Find Datto, Save the World",2022-03-08T22:00:30Z,72863,5222,182,Mar,mKRe1gpAGWg
65,Destiny 2 but I Made A Serious Mistake,2022-03-04T17:00:09Z,92484,5804,381,Mar,EMfPbSrZROw
66,Why Everyone Is Calling This THE RECLUSE 2.0,2022-02-28T17:00:00Z,105374,4731,201,Feb,aCY8DgG6vTo
67,Dead Messenger Is A MUST HAVE Exotic,2022-02-25T17:00:10Z,108360,4784,145,Feb,Kh75Va8neqQ
68,If You're Playing Witch Queen DON'T MISS THIS,2022-02-24T19:00:13Z,94901,4310,115,Feb,Ms9aqfjboN4
69,Glaives Are BROKEN and Here's Why,2022-02-23T20:00:04Z,138495,5841,287,Feb,MA6yNPNFONw
70,NEW Exotic Osteo Striga is UNFAIR (Full Auto Thorn),2022-02-23T17:00:01Z,109134,5155,287,Feb,4HzPjN8FkJc
71,The ULTIMATE Destiny 2 Witch Queen Loot Haul,2022-02-22T00:30:08Z,81911,4499,184,Feb,uCRp0yKvVgo
72,DRIP or DROP | TITAN Edition,2022-02-21T17:00:04Z,117301,6953,389,Feb,7SDJSbm8oyo
73,Conqueror In 1 DAY ft. Datto & BlueWestlo,2022-02-19T17:00:28Z,130831,5842,187,Feb,vjLd59IrLrk
74,After All This Time... I Finally Did It,2022-02-18T17:00:15Z,93965,5423,352,Feb,BvBzCpeJaeE
75,I Recorded My First Solo Flawless Dungeon Attempt...,2022-02-17T17:00:01Z,94057,5444,289,Feb,20hEl5uI98U
76,Why I'm Grinding A SIDEARM For Witch Queen,2022-02-15T17:30:00Z,84521,4592,208,Feb,5CWxz26iVKY
77,Harry Potter and the Deathly Traitors,2022-02-14T17:00:19Z,61556,4346,183,Feb,__H16jg8I8k
78,This Hand Cannon's Roll is ALWAYS A God Roll,2022-02-12T17:00:30Z,76437,4354,188,Feb,TXiSWycWT58
79,The Mad Lads at Respawn Added THIS To Apex Legends!?,2022-02-10T17:00:13Z,62340,3734,205,Feb,_1DuySoIyUc
80,I Tried My FIRST EVER Grandmaster Nightfall ft. Datto & Armor Builds 101,2022-02-09T18:00:14Z,244534,8204,245,Feb,cWO_n9Wjguc
81,Mission: Impossible Co-Op Simulator,2022-02-07T17:00:30Z,54263,3647,173,Feb,RWaURSqxXIw
