,Title,Published_date,Views,Likes,Comments,Month,ID
49,Minecraft VS BabyCraft,2022-06-06T12:30:13Z,24665,351,10,Jun,o5VORCCl7TE
50,Craftsman 4 VS Craftsman 2,2022-06-04T23:00:14Z,14219,281,15,Jun,u7KS-_TUVMc
51,Craftsman VS Craftsman 2,2022-06-03T15:15:00Z,10616,214,6,Jun,0OYuHdrnjRs
52,Crafting And Building VS Craftsman 2,2022-06-02T12:30:48Z,11648,186,6,Jun,K2LHwmd60SQ
53,Minecraft Creative,2022-06-02T03:14:47Z,3674,108,8,Jun,eHD0HPfimts
54,Let's Go Stumble Guys!!!,2022-06-02T02:31:33Z,1481,70,9,Jun,f4UOG3bTh1o
55,Minecraft VS Craftsman 2,2022-06-01T12:30:01Z,22654,326,19,Jun,3OlPPWuumg0
56,Craftsman: Building Craft - Skyblock Survival Part 5,2022-06-01T10:00:25Z,11211,178,9,Jun,on3Z1HVDGiA
57,Spider-Man Peter Parker & Miles Morales (PS5),2022-06-01T02:45:03Z,1174,42,4,Jun,bd9Keq2qUzY
58,Craftsman VS Craft Sun Lucky Rain,2022-05-31T12:45:39Z,7099,103,10,May,I6EKEMM_KTI
59,Craftsman: Building Craft - Skyblock Survival Part 4,2022-05-31T10:00:16Z,4540,93,10,May,ck8hyOfnXa0
60,Sudah Tamat! Marvel's Spider-Man Remastered (PS5),2022-05-31T02:27:46Z,1566,75,5,May,eKkP-2neMrs
61,Mikecraft VS Craft Sun Lucky Rain,2022-05-30T12:30:21Z,6673,131,7,May,gmuRT4GruMs
62,Minecraft VS Craft Sun Lucky Rain,2022-05-29T12:30:44Z,12362,217,14,May,z44RZh-wph4
63,Icecraft VS Seacraft,2022-05-27T12:30:30Z,28637,529,28,May,0tjLpiVWBoY
64,Mikecraft VS Craft Vip Lucky Mini,2022-05-26T12:30:15Z,13169,218,35,May,UqaTCn2qtLU
65,Crafting And Building VS Craft Vip Lucky Mini,2022-05-26T00:00:03Z,7781,136,9,May,BWdG5l4c4zI
66,Craftsman 4 VS Craft Vip Lucky Mini,2022-05-25T12:30:07Z,14005,277,12,May,U-z3BZkE-wg
67,Craftsman: Building Craft - Skyblock Survival Part 3,2022-05-25T10:00:18Z,7878,161,7,May,gBotKaIxceo
68,Minecraft VS Craft Vip Lucky Mini,2022-05-25T00:00:07Z,12665,232,8,May,XVbg3cKGttI
69,Icecraft VS Atharcrafts,2022-05-24T12:30:25Z,27779,371,33,May,y8YcGfaM-vE
70,Craftsman: Building Craft - Skyblock Survival Part 2,2022-05-24T09:40:10Z,5305,121,7,May,y7nuvkLfVow
71,Mikecraft VS Venom City Craft,2022-05-23T12:30:59Z,13782,220,6,May,q6-aptiL2q0
72,Craftsman: Building Craft - Skyblock Survival Part 1,2022-05-23T10:14:13Z,11847,211,15,May,lUdc4CkcRrM
73,Craftsman VS Venom City Craft,2022-05-22T13:00:12Z,32060,488,11,May,I74-LuQbRAI
74,Crafting And Building VS Venom City Craft,2022-05-21T13:00:17Z,14778,240,5,May,KtgCWZOP2fM
75,Minecraft VS Venom City Craft,2022-05-20T12:00:06Z,32232,568,21,May,9S8JwfUMobE
76,Mobile Legends VS Arena Of Valor,2022-05-19T16:00:06Z,2097,68,4,May,5jF_WNob9jE
77,Mobile Legends: Bang Bang VS League Of Legends : Wild Rift,2022-05-19T12:00:18Z,1235,50,8,May,dRvgBtT_98w
78,Crafting And Building VS Craftsman: Craft World,2022-05-18T12:30:06Z,8371,155,2,May,AkimBQ7Kreo
79,Craftsman: Building Craft VS Craftsman: Craft World,2022-05-18T08:00:05Z,8522,183,13,May,KWei8Kp7rsc
80,Minecraft VS Craftsman: Craft World,2022-05-17T12:30:05Z,13037,285,10,May,M4P2nkho3nU
81,Craftsman VS Mini Craft: Build Worldcraft,2022-05-15T12:30:07Z,5089,151,8,May,NR4tS8pIOXo
82,Mikecraft VS Mini Craft: Build Worldcraft,2022-05-14T13:30:09Z,8670,162,16,May,oKomMleoHMs
83,Minecraft VS Mini Craft: Build Worldcraft,2022-05-13T12:30:03Z,10750,247,14,May,5Rz-iTeij9s
84,Craftsman VS Craft Skyland,2022-05-12T23:00:01Z,6074,148,5,May,3DHRp51QQC8
85,[LIVE] Need Minecraft Survival 100 days?,2022-05-12T17:00:02Z,3557,129,8,May,MOq8QMmqxmg
86,Mikecraft VS Craft Skyland,2022-05-12T12:30:03Z,8312,149,10,May,DKEJ0QcanmI
87,Crafting and Building VS Craft Skyland,2022-05-11T13:30:06Z,7441,133,6,May,XksFfFWK524
88,Minecraft VS Craft Skyland,2022-05-09T12:30:30Z,12525,274,12,May,NmGFloe8qdA
89,Craftsman VS Block Box Builder,2022-05-08T12:30:04Z,9819,234,10,May,Mp2GagTESok
